"Season_End_Year","player_name","Nation","Pos","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Year","market_value_euro"
2023,"Gabriel Dos Santos","BRA","DF","24",1997,38,38,3409,37.9,3,0,3,3,0,0,5,0,18,153,16,0.08,0,0.08,0.08,0.08,5.1,5.1,0.3,5.3,0.13,0.01,0.14,0.13,0.14,2023,NA
2023,"Mohamed Elneny","EGY","MF","30",1992,5,1,113,1.3,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,3500000
2023,"Rob Holding","ENG","DF","26",1995,14,6,566,6.3,1,0,1,1,0,0,0,0,3,24,2,0.16,0,0.16,0.16,0.16,0.3,0.3,0,0.3,0.05,0,0.05,0.05,0.05,2023,5e+06
2023,"Rob Holding","ENG","DF","26",1995,14,6,566,6.3,1,0,1,1,0,0,0,0,3,24,2,0.16,0,0.16,0.16,0.16,0.3,0.3,0,0.3,0.05,0,0.05,0.05,0.05,2023,5e+06
2023,"Gabriel Jesus","BRA","FW","25",1997,26,24,2064,22.9,11,6,17,10,1,1,6,0,44,64,194,0.48,0.26,0.74,0.44,0.7,14,13.2,3.9,17.1,0.61,0.17,0.78,0.58,0.75,2023,6.5e+07
2023,"Jorginho","ITA","MF","30",1991,14,9,855,9.5,0,1,1,0,0,0,0,0,15,99,8,0,0.11,0.11,0,0.11,0.2,0.2,0.2,0.4,0.02,0.02,0.04,0.02,0.04,2023,1.2e+07
2023,"Jakub Kiwior","POL","DF","22",2000,7,5,427,4.7,1,0,1,1,0,0,0,0,0,6,6,0.21,0,0.21,0.21,0.21,0.1,0.1,0,0.1,0.02,0.01,0.03,0.02,0.03,2023,3e+07
2023,"Marquinhos","BRA","MF","19",2003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,NA
2023,"Martinelli","BRA","FW","21",2001,36,34,2789,31,15,5,20,15,0,0,3,0,124,94,350,0.48,0.16,0.65,0.48,0.65,9.3,9.3,9.1,18.4,0.3,0.29,0.59,0.3,0.59,2023,NA
2023,"Reiss Nelson","ENG","FW","22",1999,11,0,212,2.4,3,2,5,3,0,0,0,0,19,6,34,1.27,0.85,2.12,1.27,2.12,1.1,1.1,1.4,2.5,0.46,0.58,1.04,0.46,1.04,2023,1.5e+07
2023,"Eddie Nketiah","ENG","FW","23",1999,30,9,1089,12.1,4,1,5,4,0,0,3,0,32,15,82,0.33,0.08,0.41,0.33,0.41,8.2,8.2,1.3,9.5,0.68,0.11,0.78,0.68,0.78,2023,3e+07
2023,"Ethan Nwaneri","ENG","FW","15",2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,8e+06
2023,"Thomas Partey","GHA","MF","29",1993,33,28,2483,27.6,3,0,3,3,0,0,5,0,34,231,35,0.11,0,0.11,0.11,0.11,2.2,2.2,1.5,3.8,0.08,0.06,0.14,0.08,0.14,2023,1.8e+07
2023,"Aaron Ramsdale","ENG","GK","24",1998,38,38,3420,38,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2.5e+07
2023,"Bukayo Saka","ENG","FW","20",2001,38,37,3181,35.3,14,11,25,12,2,3,6,0,179,109,520,0.4,0.31,0.71,0.34,0.65,11.2,9.1,8.5,17.6,0.32,0.24,0.56,0.26,0.5,2023,1.4e+08
2023,"William Saliba","FRA","DF","21",2001,27,27,2415,26.8,2,1,3,2,0,0,4,0,13,99,2,0.07,0.04,0.11,0.07,0.11,0.9,0.9,1.2,2.1,0.03,0.04,0.08,0.03,0.08,2023,8e+07
2023,"Albert Sambi Lokonga","BEL","MF","22",1999,6,2,198,2.2,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,2023,1.5e+07
2023,"Albert Sambi Lokonga","BEL","MF","22",1999,6,2,198,2.2,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,2023,1.5e+07
2023,"Emile Smith Rowe","ENG","MF,FW","22",2000,12,0,172,1.9,0,2,2,0,0,0,0,0,2,7,11,0,1.05,1.05,0,1.05,0.3,0.3,0.7,1,0.14,0.36,0.5,0.14,0.5,2023,2.2e+07
2023,"Cédric Soares","POR","DF","30",1991,2,0,29,0.3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2e+06
2023,"Kieran Tierney","SCO","DF","25",1997,27,6,795,8.8,0,1,1,0,0,0,0,0,25,36,31,0,0.11,0.11,0,0.11,0.3,0.3,0.3,0.7,0.04,0.04,0.08,0.04,0.08,2023,1.2e+07
2023,"Takehiro Tomiyasu","JPN","DF","23",1998,21,6,663,7.4,0,1,1,0,0,0,2,0,14,51,28,0,0.14,0.14,0,0.14,0.2,0.2,0.6,0.8,0.03,0.08,0.11,0.03,0.11,2023,3.5e+07
2023,"Leandro Trossard","BEL","FW","27",1994,20,10,931,10.3,1,10,11,1,0,0,0,0,36,57,102,0.1,0.97,1.06,0.1,1.06,1.8,1.8,4.7,6.6,0.18,0.46,0.64,0.18,0.64,2023,3.5e+07
2023,"Fabio Vieira","POR","MF,FW","22",2000,22,3,514,5.7,1,2,3,1,0,0,0,0,8,35,40,0.18,0.35,0.53,0.18,0.53,0.8,0.8,2.5,3.3,0.15,0.44,0.58,0.15,0.58,2023,NA
2023,"Ben White","ENG","DF","24",1997,38,36,3055,33.9,2,5,7,2,0,0,5,0,64,249,124,0.06,0.15,0.21,0.06,0.21,1.3,1.3,3.2,4.5,0.04,0.09,0.13,0.04,0.13,2023,5.5e+07
2023,"Granit Xhaka","SUI","MF","29",1992,37,36,2993,33.3,7,7,14,7,0,0,4,0,42,196,175,0.21,0.21,0.42,0.21,0.42,4.7,4.7,5.2,9.9,0.14,0.16,0.3,0.14,0.3,2023,NA
2023,"Oleksandr Zinchenko","UKR","DF","25",1996,27,26,2118,23.5,1,2,3,1,0,0,3,0,67,227,68,0.04,0.08,0.13,0.04,0.13,1.4,1.4,1.4,2.8,0.06,0.06,0.12,0.06,0.12,2023,3.8e+07
2023,"Martin Ødegaard","NOR","MF","23",1998,37,37,3127,34.7,15,7,22,15,0,0,4,0,83,266,193,0.43,0.2,0.63,0.43,0.63,10,10,8.1,18.1,0.29,0.23,0.52,0.29,0.52,2023,1.1e+08
2023,"Cameron Archer","ENG","FW,MF","21",2001,6,0,49,0.5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1.3e+07
2023,"Cameron Archer","ENG","FW,MF","21",2001,6,0,49,0.5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1.3e+07
2023,"Ludwig Augustinsson","SWE","DF","28",1994,3,1,77,0.9,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,0.1,0.1,2023,NA
2023,"Leon Bailey","JAM","FW,MF","24",1997,33,26,1967,21.9,4,4,8,4,0,0,4,0,85,28,182,0.18,0.18,0.37,0.18,0.37,5.3,5.3,4.8,10.1,0.24,0.22,0.46,0.24,0.46,2023,4.2e+07
2023,"Jan Bednarek","POL","DF","26",1996,3,1,100,1.1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,NA
2023,"Emi Buendía","ARG","MF,FW","25",1996,38,27,2412,26.8,5,2,7,5,0,0,0,0,60,138,137,0.19,0.07,0.26,0.19,0.26,6.3,6.3,5.7,12,0.24,0.21,0.45,0.24,0.45,2023,NA
2023,"Diego Carlos","BRA","DF","29",1993,3,2,205,2.3,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0.4,0.4,0,0.4,0.16,0.02,0.18,0.16,0.18,2023,1.6e+07
2023,"Matty Cash","POL","DF","24",1997,26,20,1820,20.2,0,1,1,0,0,0,4,0,42,75,57,0,0.05,0.05,0,0.05,0.2,0.2,0.7,0.9,0.01,0.04,0.05,0.01,0.05,2023,2.8e+07
2023,"Calum Chambers","ENG","DF,MF","27",1995,14,2,353,3.9,0,0,0,0,0,0,2,0,6,16,2,0,0,0,0,0,0.1,0.1,0.3,0.4,0.03,0.07,0.1,0.03,0.1,2023,4e+06
2023,"Philippe Coutinho","BRA","MF,FW","30",1992,20,7,788,8.8,1,0,1,1,0,0,3,0,18,48,68,0.11,0,0.11,0.11,0.11,1.4,1.4,0.5,1.8,0.16,0.05,0.21,0.16,0.21,2023,7500000
2023,"Leander Dendoncker","BEL","MF","27",1995,20,7,697,7.7,0,0,0,0,0,0,0,0,1,18,2,0,0,0,0,0,0.1,0.1,0.5,0.5,0.01,0.06,0.07,0.01,0.07,2023,7e+06
2023,"Lucas Digne","FRA","DF","29",1993,28,18,1502,16.7,1,0,1,1,0,0,5,0,29,57,89,0.06,0,0.06,0.06,0.06,0.4,0.4,1.9,2.3,0.02,0.11,0.14,0.02,0.14,2023,1.2e+07
2023,"Jhon Durán","COL","FW,MF","18",2003,12,0,136,1.5,0,0,0,0,0,0,1,0,4,4,13,0,0,0,0,0,0.6,0.6,0,0.6,0.37,0.02,0.39,0.37,0.39,2023,2e+07
2023,"Danny Ings","ENG","FW","30",1992,18,8,824,9.2,6,0,6,4,2,2,3,0,15,12,46,0.66,0,0.66,0.44,0.44,5.3,3.8,1.2,5,0.59,0.13,0.71,0.41,0.54,2023,8e+06
2023,"Boubacar Kamara","FRA","MF","22",1999,24,21,1777,19.7,0,1,1,0,0,0,4,0,16,84,8,0,0.05,0.05,0,0.05,0.2,0.2,0.8,1,0.01,0.04,0.05,0.01,0.05,2023,3.8e+07
2023,"Ezri Konsa","ENG","DF","24",1997,38,37,3322,36.9,0,0,0,0,0,0,6,0,7,56,11,0,0,0,0,0,1.1,1.1,1.3,2.3,0.03,0.03,0.06,0.03,0.06,2023,3.5e+07
2023,"Douglas Luiz","BRA","MF","24",1998,37,33,2927,32.5,6,6,12,6,0,0,6,1,48,148,35,0.18,0.18,0.37,0.18,0.37,2.8,2.8,4.4,7.2,0.09,0.14,0.22,0.09,0.22,2023,7e+07
2023,"Emiliano Martínez","ARG","GK","29",1992,36,36,3139,34.9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.01,0.01,0,0.01,2023,2.8e+07
2023,"John McGinn","SCO","MF,FW","27",1994,34,30,2693,29.9,1,3,4,1,0,0,7,0,34,140,66,0.03,0.1,0.13,0.03,0.13,2.4,2.4,2.6,5,0.08,0.09,0.17,0.08,0.17,2023,3e+07
2023,"Tyrone Mings","ENG","DF","29",1993,35,35,3150,35,1,2,3,1,0,0,7,0,20,111,7,0.03,0.06,0.09,0.03,0.09,1.2,1.2,1.4,2.6,0.03,0.04,0.07,0.03,0.07,2023,1.3e+07
2023,"Álex Moreno","ESP","DF","29",1993,19,14,1329,14.8,0,3,3,0,0,0,3,0,65,37,122,0,0.2,0.2,0,0.2,0.6,0.6,3,3.7,0.04,0.21,0.25,0.04,0.25,2023,1.3e+07
2023,"Robin Olsen","SWE","GK","32",1990,4,2,281,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1500000
2023,"Jacob Ramsey","ENG","MF,FW","21",2001,35,31,2636,29.3,6,7,13,6,0,0,5,0,94,98,119,0.2,0.24,0.44,0.2,0.44,5,5,5.1,10.1,0.17,0.17,0.34,0.17,0.34,2023,3.5e+07
2023,"Morgan Sanson","FRA","MF","27",1994,2,0,11,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,NA
2023,"Bertrand Traoré","BFA","FW,MF","26",1995,8,1,233,2.6,2,0,2,2,0,0,1,0,9,9,28,0.77,0,0.77,0.77,0.77,0.7,0.7,0.1,0.8,0.28,0.03,0.3,0.28,0.3,2023,9e+06
2023,"Ollie Watkins","ENG","FW","26",1995,37,36,3127,34.7,15,6,21,14,1,2,4,0,50,39,196,0.43,0.17,0.6,0.4,0.58,16.5,14.9,3.8,18.7,0.47,0.11,0.58,0.43,0.54,2023,6.5e+07
2023,"Ashley Young","ENG","DF","37",1985,29,23,2036,22.6,1,0,1,1,0,0,7,0,29,107,33,0.04,0,0.04,0.04,0.04,0.5,0.5,1,1.4,0.02,0.04,0.06,0.02,0.06,2023,5e+05
2023,"Jaidon Anthony","ENG","MF,FW","22",1999,30,11,1257,14,3,1,4,3,0,0,2,0,31,49,72,0.21,0.07,0.29,0.21,0.29,2.2,2.2,1,3.3,0.16,0.07,0.24,0.16,0.24,2023,6e+06
2023,"Owen Bevan","WAL","DF","18",2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,NA
2023,"Philip Billing","DEN","MF,FW","26",1996,36,34,2764,30.7,7,1,8,7,0,0,5,0,37,80,101,0.23,0.03,0.26,0.23,0.26,4.9,4.9,3.2,8.1,0.16,0.1,0.26,0.16,0.26,2023,2.2e+07
2023,"David Brooks","WAL","FW,MF","25",1997,6,2,173,1.9,0,0,0,0,0,0,1,0,5,11,10,0,0,0,0,0,0.3,0.3,0.2,0.5,0.13,0.11,0.25,0.13,0.25,2023,8e+06
2023,"Ryan Christie","SCO","MF,FW","27",1995,32,22,1834,20.4,1,1,2,1,0,0,2,0,39,71,71,0.05,0.05,0.1,0.05,0.1,2.8,2.8,2.4,5.1,0.14,0.12,0.25,0.14,0.25,2023,1.2e+07
2023,"Lewis Cook","ENG","MF","25",1997,28,18,1720,19.1,0,2,2,0,0,0,4,0,9,63,10,0,0.1,0.1,0,0.1,0.2,0.2,2.5,2.8,0.01,0.13,0.14,0.01,0.14,2023,1.2e+07
2023,"Siriki Dembélé","CIV","FW,MF","25",1996,6,0,110,1.2,0,0,0,0,0,0,0,0,5,4,11,0,0,0,0,0,0.2,0.2,0.3,0.5,0.15,0.25,0.41,0.15,0.41,2023,NA
2023,"Ryan Fredericks","ENG","DF","29",1992,12,5,533,5.9,0,0,0,0,0,0,1,0,13,15,28,0,0,0,0,0,0,0,0.1,0.1,0,0.02,0.02,0,0.02,2023,1e+06
2023,"Hamed Junior Traorè","CIV","FW,MF","22",2000,7,5,427,4.7,0,0,0,0,0,0,0,0,19,26,21,0,0,0,0,0,0.9,0.9,1.1,2.1,0.19,0.24,0.43,0.19,0.43,2023,NA
2023,"Lloyd Kelly","ENG","DF","23",1998,23,23,2040,22.7,0,2,2,0,0,0,3,0,14,47,10,0,0.09,0.09,0,0.09,0.2,0.2,0.5,0.7,0.01,0.02,0.03,0.01,0.03,2023,1.8e+07
2023,"Jefferson Lerma","COL","MF","27",1994,37,37,3252,36.1,5,0,5,5,0,0,7,0,22,142,30,0.14,0,0.14,0.14,0.14,2.6,2.6,2.3,4.9,0.07,0.06,0.14,0.07,0.14,2023,2e+07
2023,"Jamal Lowe","JAM","MF,FW","28",1994,2,0,12,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1500000
2023,"Emiliano Marcondes","DEN","MF","27",1995,1,0,9,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1500000
2023,"Chris Mepham","WAL","DF","24",1997,26,24,2199,24.4,0,0,0,0,0,0,7,0,2,42,1,0,0,0,0,0,0.7,0.7,0.2,0.9,0.03,0.01,0.04,0.03,0.04,2023,6e+06
2023,"Kieffer Moore","WAL","FW","29",1992,27,12,1279,14.2,4,0,4,4,0,0,1,0,10,23,56,0.28,0,0.28,0.28,0.28,4.4,4.4,0.3,4.7,0.31,0.02,0.33,0.31,0.33,2023,2e+06
2023,"Neto","BRA","GK","33",1989,27,27,2385,26.5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2500000
2023,"Dango Ouattara","BFA","MF,FW","20",2002,19,15,1241,13.8,1,3,4,1,0,0,1,0,39,23,87,0.07,0.22,0.29,0.07,0.29,3.6,3.6,2.5,6.1,0.26,0.18,0.44,0.26,0.44,2023,2e+07
2023,"Ben Pearson","ENG","MF","27",1995,7,3,286,3.2,0,0,0,0,0,0,1,0,2,5,4,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,2023,NA
2023,"Joe Rothwell","ENG","MF","27",1995,20,12,1016,11.3,0,1,1,0,0,0,1,0,12,33,12,0,0.09,0.09,0,0.09,0.2,0.2,1,1.2,0.01,0.09,0.1,0.01,0.1,2023,2500000
2023,"Antoine Semenyo","GHA","FW,MF","22",2000,11,2,258,2.9,1,0,1,1,0,0,0,0,5,5,11,0.35,0,0.35,0.35,0.35,0.3,0.3,0.1,0.4,0.09,0.03,0.12,0.09,0.12,2023,1e+07
2023,"Marcos Senesi","ARG","DF","25",1997,31,29,2491,27.7,2,0,2,2,0,0,7,0,9,66,3,0.07,0,0.07,0.07,0.07,1.6,1.6,0.5,2.1,0.06,0.02,0.08,0.06,0.08,2023,2.2e+07
2023,"Adam Smith","ENG","DF","31",1991,37,34,2943,32.7,0,1,1,0,0,0,11,0,28,83,54,0,0.03,0.03,0,0.03,0.5,0.5,1.3,1.8,0.02,0.04,0.05,0.02,0.05,2023,1e+06
2023,"Dominic Solanke","ENG","FW,MF","24",1997,33,32,2860,31.8,6,7,13,6,0,0,2,0,70,47,167,0.19,0.22,0.41,0.19,0.41,9.1,9.1,3.9,13,0.29,0.12,0.41,0.29,0.41,2023,4e+07
2023,"Jack Stacey","ENG","DF","26",1996,10,3,299,3.3,0,0,0,0,0,0,2,0,9,2,15,0,0,0,0,0,0.1,0.1,0,0.1,0.03,0,0.03,0.03,0.03,2023,NA
2023,"Junior Stanislas","ENG","MF","32",1989,4,0,61,0.7,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0.1,0.2,0.05,0.19,0.25,0.05,0.25,2023,NA
2023,"Jack Stephens","ENG","DF","28",1994,15,13,1173,13,0,0,0,0,0,0,3,0,7,34,3,0,0,0,0,0,0.4,0.4,0.2,0.6,0.03,0.02,0.05,0.03,0.05,2023,NA
2023,"Marcus Tavernier","ENG","MF,FW","23",1999,23,19,1743,19.4,5,4,9,5,0,0,1,0,67,56,137,0.26,0.21,0.46,0.26,0.46,3.1,3.1,2.9,6,0.16,0.15,0.31,0.16,0.31,2023,2e+07
2023,"Mark Travers","IRL","GK","23",1999,12,11,1035,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,3500000
2023,"Matías Viña","URU","DF","24",1997,12,5,458,5.1,2,0,2,2,0,0,1,0,10,17,19,0.39,0,0.39,0.39,0.39,0.9,0.9,0.2,1,0.17,0.03,0.2,0.17,0.2,2023,NA
2023,"Illia Zabarnyi","UKR","DF","19",2002,5,3,299,3.3,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,NA
2023,"Jordan Zemura","ZIM","DF","22",1999,19,17,1454,16.2,0,1,1,0,0,0,1,0,39,45,48,0,0.06,0.06,0,0.06,0.4,0.4,1.9,2.2,0.02,0.11,0.14,0.02,0.14,2023,NA
2023,"Kristoffer Ajer","NOR","DF","24",1998,9,9,763,8.5,0,0,0,0,0,0,0,0,10,31,12,0,0,0,0,0,0,0,0,0.1,0,0,0.01,0,0.01,2023,1.5e+07
2023,"Shandon Baptiste","GRN","MF","24",1998,23,4,618,6.9,0,1,1,0,0,0,3,1,8,39,23,0,0.15,0.15,0,0.15,0.4,0.4,1.1,1.4,0.05,0.16,0.21,0.05,0.21,2023,2500000
2023,"Mads Bech Sørensen","DEN","DF,MF","23",1999,4,0,21,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,NA
2023,"Sergi Canós","ESP","FW,DF","25",1997,5,0,77,0.9,0,0,0,0,0,0,0,0,4,2,7,0,0,0,0,0,0.1,0.1,0,0.1,0.09,0.03,0.11,0.09,0.11,2023,NA
2023,"Mikkel Damsgaard","DEN","MF,FW","22",2000,26,9,988,11,0,0,0,0,0,0,4,0,9,44,45,0,0,0,0,0,2.6,2.6,1.4,4,0.24,0.13,0.36,0.24,0.36,2023,1e+07
2023,"Josh Dasilva","ENG","MF","23",1998,36,14,1389,15.4,4,2,6,4,0,0,1,0,60,62,69,0.26,0.13,0.39,0.26,0.39,1.5,1.5,1.5,3,0.1,0.09,0.19,0.1,0.19,2023,1e+07
2023,"Halil Dervişoğlu","TUR","MF","22",1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0.31,0.31,0.31,2023,NA
2023,"Saman Ghoddos","IRN","MF,FW","28",1993,15,0,139,1.5,0,0,0,0,0,0,0,0,1,8,6,0,0,0,0,0,0,0,0.4,0.5,0.03,0.27,0.3,0.03,0.3,2023,2e+06
2023,"Rico Henry","ENG","DF","25",1997,37,37,3238,36,0,2,2,0,0,0,4,0,55,107,111,0,0.06,0.06,0,0.06,1.6,1.6,2.7,4.2,0.04,0.07,0.12,0.04,0.12,2023,2e+07
2023,"Aaron Hickey","SCO","DF","20",2002,26,23,1916,21.3,0,1,1,0,0,0,7,0,41,81,47,0,0.05,0.05,0,0.05,0.4,0.4,0.4,0.8,0.02,0.02,0.04,0.02,0.04,2023,2.8e+07
2023,"Vitaly Janelt","GER","MF,DF","24",1998,35,24,2208,24.5,3,1,4,3,0,0,3,0,14,82,28,0.12,0.04,0.16,0.12,0.16,2.4,2.4,1.4,3.8,0.1,0.06,0.15,0.1,0.15,2023,2.2e+07
2023,"Pontus Jansson","SWE","DF","31",1991,12,9,724,8,1,0,1,1,0,0,0,0,1,14,0,0.12,0,0.12,0.12,0.12,0.3,0.3,0,0.3,0.04,0,0.04,0.04,0.04,2023,NA
2023,"Mathias Jensen","DEN","MF","26",1996,37,37,2803,31.1,5,6,11,5,0,0,5,0,21,141,77,0.16,0.19,0.35,0.16,0.35,2.2,2.2,5,7.2,0.07,0.16,0.23,0.07,0.23,2023,2.8e+07
2023,"Mathias Jørgensen","DEN","DF","32",1990,18,11,1103,12.3,0,0,0,0,0,0,2,0,1,35,1,0,0,0,0,0,0.9,0.9,0.2,1.1,0.07,0.01,0.09,0.07,0.09,2023,NA
2023,"Keane Lewis-Potter","ENG","FW,MF","21",2001,10,3,321,3.6,0,1,1,0,0,0,0,0,8,6,39,0,0.28,0.28,0,0.28,0.5,0.5,1.2,1.7,0.14,0.35,0.49,0.14,0.49,2023,1.5e+07
2023,"Bryan Mbeumo","CMR","FW","22",1999,38,36,2906,32.3,9,8,17,8,1,1,5,0,66,88,235,0.28,0.25,0.53,0.25,0.5,9.8,9,7.6,16.5,0.3,0.23,0.54,0.28,0.51,2023,4e+07
2023,"Ben Mee","ENG","DF","32",1989,37,37,3269,36.3,3,1,4,3,0,0,2,0,8,84,14,0.08,0.03,0.11,0.08,0.11,3.2,3.2,1.3,4.5,0.09,0.04,0.12,0.09,0.12,2023,1e+06
2023,"Christian Nørgaard","DEN","MF","28",1994,22,21,1763,19.6,1,3,4,1,0,0,6,0,4,73,8,0.05,0.15,0.2,0.05,0.2,1.6,1.6,3.1,4.7,0.08,0.16,0.24,0.08,0.24,2023,1.8e+07
2023,"Frank Onyeka","NGA","MF","24",1998,21,8,848,9.4,0,2,2,0,0,0,0,0,9,28,21,0,0.21,0.21,0,0.21,1,1,0.6,1.7,0.11,0.07,0.18,0.11,0.18,2023,9e+06
2023,"Ethan Pinnock","JAM","DF","29",1993,30,30,2700,30,3,0,3,3,0,0,0,0,2,52,16,0.1,0,0.1,0.1,0.1,3,3,1,4,0.1,0.03,0.13,0.1,0.13,2023,1.2e+07
2023,"David Raya","ESP","GK","26",1995,38,38,3420,38,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0.1,0.1,0.1,0.3,0,0,0.01,0,0.01,2023,3.5e+07
2023,"Mads Roerslev","DEN","DF","23",1999,20,12,1108,12.3,0,0,0,0,0,0,0,0,8,19,36,0,0,0,0,0,0.3,0.3,1.2,1.5,0.03,0.1,0.12,0.03,0.12,2023,1e+07
2023,"Kevin Schade","GER","FW","20",2001,18,7,732,8.1,0,1,1,0,0,0,2,0,24,15,57,0,0.12,0.12,0,0.12,2.1,2.1,1.1,3.2,0.25,0.14,0.39,0.25,0.39,2023,2.2e+07
2023,"Ivan Toney","ENG","FW","26",1996,33,33,2951,32.8,20,4,24,14,6,7,9,0,14,79,165,0.61,0.12,0.73,0.43,0.55,18.7,13.2,5.1,18.3,0.57,0.15,0.73,0.4,0.56,2023,5e+07
2023,"Yoane Wissa","COD","FW","25",1996,38,16,1606,17.8,7,3,10,7,0,0,3,0,24,27,104,0.39,0.17,0.56,0.39,0.56,5.6,5.6,2.5,8.2,0.32,0.14,0.46,0.32,0.46,2023,2.8e+07
2023,"Yasin Ayari","SWE","MF","18",2003,3,1,67,0.7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1,0.2,0.03,0.18,0.21,0.03,0.21,2023,4500000
2023,"Facundo Buonanotte","ARG","FW,MF","17",2004,13,6,565,6.3,1,1,2,1,0,0,2,0,9,13,42,0.16,0.16,0.32,0.16,0.32,1.4,1.4,0.5,1.9,0.22,0.09,0.31,0.22,0.31,2023,1.8e+07
